#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","258","2203397550080","1404928","2678784","13320","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.09375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2732","Microsoft.Win32.SafeHandles.SafeProcessHandle","258","4320",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13320","13320","2678784","2678784","91672","91672","2973696","2973696","8237056","8237056","82472960","2203400695808","True","Normal","2678784","2678784","00:00:00.0156250","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0781250","79327232","2203397550080","False",,,,"1404928","1404928",,
"svchost","0","519","2203467440128","17186816","14053376","21768","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.671875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2640","Microsoft.Win32.SafeHandles.SafeProcessHandle","519","4328",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21768","21768","14053376","14053376","187856","187856","14761984","14761984","29421568","29421568","156057600","2203474280448","True","Normal","14053376","14053376","00:00:00.3906250","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6718750","00:00:00.2812500","149217280","2203467440128","False",,,,"17186816","17186816",,
"svchost","0","382","2203417219072","2617344","3506176","23480","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2500","Microsoft.Win32.SafeHandles.SafeProcessHandle","382","4400",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23480","23480","3506176","3506176","120712","120712","3842048","3842048","12345344","12345344","103800832","2203422023680","True","Normal","3506176","3506176","00:00:00.0312500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","98996224","2203417219072","False",,,,"2617344","2617344",,
"svchost","0","134","2203393298432","1404928","1687552","9248","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3832","Microsoft.Win32.SafeHandles.SafeProcessHandle","134","4464",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9248","9248","1687552","1687552","71936","71936","1961984","1961984","6868992","6868992","78749696","2203396972544","True","Normal","1687552","1687552","00:00:00.0312500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","75075584","2203393298432","False",,,,"1404928","1404928",,
"svchost","0","169","2203394588672","1257472","1765376","9096","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4800","Microsoft.Win32.SafeHandles.SafeProcessHandle","169","4532",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9096","9096","1765376","1765376","76728","76728","2097152","2097152","8155136","8155136","80338944","2203398561792","True","Normal","1765376","1765376","00:00:00","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","76365824","2203394588672","False",,,,"1257472","1257472",,
"svchost","0","668","2203438907392","5406720","7065600","18936","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.78125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4192","Microsoft.Win32.SafeHandles.SafeProcessHandle","668","4544",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18936","18936","7065600","7065600","137440","137440","8409088","8409088","16551936","16551936","123830272","2203442053120","True","Normal","7065600","7065600","00:00:00.5312500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7812500","00:00:00.2500000","120684544","2203438907392","False",,,,"5406720","5406720",,
"svchost","0","209","2203401760768","3485696","2396160","11832","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3900","Microsoft.Win32.SafeHandles.SafeProcessHandle","209","4560",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11832","11832","2396160","2396160","89584","89584","2613248","2613248","9175040","9175040","86552576","2203404775424","True","Normal","2396160","2396160","00:00:00.0312500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","83537920","2203401760768","False",,,,"3485696","3485696",,
"svchost","0","367","2203444662272","3837952","4423680","18520","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.09375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1728","Microsoft.Win32.SafeHandles.SafeProcessHandle","367","4592",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18520","18520","4423680","4423680","186744","186744","4915200","4915200","20725760","20725760","136798208","2203455021056","True","Normal","4423680","4423680","00:00:00.0625000","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0312500","126439424","2203444662272","False",,,,"3837952","3837952",,
"svchost","0","127","2203387461632","1118208","1318912","8648","C:\Windows\System32\svchost.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4344","Microsoft.Win32.SafeHandles.SafeProcessHandle","127","4600",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8648","8648","1318912","1318912","63512","63512","1486848","1486848","5849088","5849088","72081408","2203390304256","True","Normal","1318912","1318912","00:00:00","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","69238784","2203387461632","False",,,,"1118208","1118208",,
"svchost","1","418","2203526467584","14618624","7004160","20160","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.390625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2440","Microsoft.Win32.SafeHandles.SafeProcessHandle","418","4632",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20160","20160","7004160","7004160","345672","345672","8175616","8175616","36270080","36270080","237039616","2203555262464","True","Normal","7004160","7004160","00:00:00.1093750","svchost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3906250","00:00:00.2812500","208244736","2203526467584","False",,,,"14618624","14618624",,
"svchost","0","342","2203447160832","8712192","5054464","25424","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.09375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4560","Microsoft.Win32.SafeHandles.SafeProcessHandle","342","4740",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25424","25424","5054464","5054464","178832","178832","5423104","5423104","19980288","19980288","134922240","2203453145088","True","Normal","5054464","5054464","00:00:00.0781250","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:57:22 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0156250","128937984","2203447160832","False",,,,"8712192","8712192",,
"svchost","0","108","2203387772928","1175552","1359872","7200","C:\Windows\System32\svchost.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3932","Microsoft.Win32.SafeHandles.SafeProcessHandle","108","4992",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1359872","1359872","60888","60888","1527808","1527808","5578752","5578752","71647232","2203389870080","True","Normal","1359872","1359872","00:00:00","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","69550080","2203387772928","False",,,,"1175552","1175552",,
"svchost","0","147","2203394707456","1368064","1712128","12576","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4036","Microsoft.Win32.SafeHandles.SafeProcessHandle","147","5580",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12576","12576","1712128","1712128","73504","73504","1892352","1892352","7229440","7229440","78057472","2203396280320","True","Normal","1712128","1712128","00:00:00.0312500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:22 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","76484608","2203394707456","False",,,,"1368064","1368064",,
"svchost","0","158","2203389607936","1368064","1798144","10008","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"780","Microsoft.Win32.SafeHandles.SafeProcessHandle","158","5592",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10008","10008","1798144","1798144","63480","63480","2977792","2977792","8695808","8695808","73482240","2203391705088","True","Normal","1798144","1798144","00:00:00.0156250","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:22 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","71385088","2203389607936","False",,,,"1368064","1368064",,
"svchost","0","223","2203431309312","2187264","2834432","13008","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2436","Microsoft.Win32.SafeHandles.SafeProcessHandle","223","6236",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13008","13008","2834432","2834432","145112","145112","3620864","3620864","11231232","11231232","115707904","2203433930752","True","Normal","2834432","2834432","00:00:00","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:57:28 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","113086464","2203431309312","False",,,,"2187264","2187264",,
"svchost","0","202","2203395317760","4096000","3723264","9584","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"760","Microsoft.Win32.SafeHandles.SafeProcessHandle","202","6304",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9584","9584","3723264","3723264","68376","68376","4046848","4046848","8396800","8396800","305876992","2203624099840","True","Normal","3723264","3723264","00:00:00.0937500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:44 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","77094912","2203395317760","False",,,,"4096000","4096000",,
"svchost","0","181","2203402514432","1994752","2056192","9784","C:\Windows\System32\svchost.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4244","Microsoft.Win32.SafeHandles.SafeProcessHandle","181","6380",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2056192","2056192","95536","95536","2400256","2400256","8953856","8953856","110313472","2203428536320","True","Normal","2056192","2056192","00:00:00","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:44 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","84291584","2203402514432","False",,,,"1994752","1994752",,
"svchost","0","216","2203399938048","2514944","2334720","11640",,,"0.015625",,,,,"Process","8",,,,,,"216","6480",".","0","",,,,,"11640","11640","2334720","2334720","82992","82992","2678784","2678784","9474048","9474048","87220224","2203405443072",,,"2334720","2334720","00:00:00","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:57:29 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","81715200","2203399938048","False",,,,"2514944","2514944",,
"svchost","1","250","2203428671488","1646592","2920448","14584","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4912","Microsoft.Win32.SafeHandles.SafeProcessHandle","250","7680",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14584","14584","2920448","2920448","157776","157776","3309568","3309568","12238848","12238848","116989952","2203435212800","True","Normal","2920448","2920448","00:00:00.0468750","svchost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:20:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00","110448640","2203428671488","False",,,,"1646592","1646592",,
"svchost","0","118","2203387052032","1114112","1335296","7200","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4088","Microsoft.Win32.SafeHandles.SafeProcessHandle","118","7952",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1335296","1335296","61560","61560","1699840","1699840","5996544","5996544","73547776","2203391770624","True","Normal","1335296","1335296","00:00:00.0625000","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","68829184","2203387052032","False",,,,"1114112","1114112",,
"svchost","0","205","2203411836928","1748992","2113536","11600","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3572","Microsoft.Win32.SafeHandles.SafeProcessHandle","205","8056",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11600","11600","2113536","2113536","113200","113200","2510848","2510848","11812864","11812864","99381248","2203417604096","True","Normal","2113536","2113536","00:00:00.0312500","svchost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:58 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0312500","93614080","2203411836928","False",,,,"1748992","1748992",,
"svchost","0","401","2203455692800","8716288","5165056","19232",,,"2.3125",,,,,"Process","8",,,,,,"401","11032",".","0","",,,,,"19232","19232","5165056","5165056","148624","148624","14934016","14934016","25108480","25108480","143769600","2203461992448",,,"5165056","5165056","00:00:00.7343750","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 1:00:29 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3125000","00:00:01.5781250","137469952","2203455692800","False",,,,"8716288","8716288",,
"SymTrackServicex64","0","263","4388438016","2736128","4575232","12728","C:\Program Files\Symantec\Symantec System Recovery\Shared\Drivers\Service\SymTrackServicex64.exe","Symantec","0.1875","11.1.4.55331","11.1","Symantec Snapshot & Tracking Service","Symantec System Recovery 2013 R2 ","Process","8",,"False",,"4532","Microsoft.Win32.SafeHandles.SafeProcessHandle","263","6932",".","0","","System.Diagnostics.ProcessModule (SymTrackServicex64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12728","12728","4575232","4575232","97280","97280","9830400","9830400","14032896","14032896","103530496","4398497792","True","Normal","4575232","4575232","00:00:00.1562500","SymTrackServicex64","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.0312500","93470720","4388438016","False",,,,"2736128","2736128",,
"System","0","3605","3919872","24576","196608","272",,,"514.75",,,,,"Process","8",,,,,,"3605","4",".","0","",,,,,"272","272","196608","196608","0","0","212992","212992","684032","684032","13602816","13602816",,,"196608","196608","00:08:34.7500000","System",,"True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:08:34.7500000","00:00:00","3919872","3919872","False",,,,"24576","24576",,
"taskhostw","1","315","2203519954944","10063872","6144000","31536","C:\Windows\system32\taskhostw.exe","Microsoft Corporation","0.28125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"4944","Microsoft.Win32.SafeHandles.SafeProcessHandle","315","2288",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31536","31536","6144000","6144000","196696","196696","6610944","6610944","15499264","15499264","204894208","2203523117056","True","Normal","6144000","6144000","00:00:00.1093750","taskhostw","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.1718750","201732096","2203519954944","False",,,,"10063872","10063872",,
"unsecapp","1","127","2203407618048","2007040","1466368","7880","C:\Windows\system32\wbem\unsecapp.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Sink to receive asynchronous callbacks for WMI client application","Microsoft? Windows? Operating System","Process","8",,"False",,"5080","Microsoft.Win32.SafeHandles.SafeProcessHandle","127","280",".","0","","System.Diagnostics.ProcessModule (unsecapp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7880","7880","1466368","1466368","107280","107280","1581056","1581056","6967296","6967296","94638080","2203412860928","True","Normal","1466368","1466368","00:00:00","unsecapp","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","89395200","2203407618048","False",,,,"2007040","2007040",,
"unsecapp","0","125","2203387588608","1810432","1409024","7608","C:\Windows\system32\wbem\unsecapp.exe","Microsoft Corporation","0.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Sink to receive asynchronous callbacks for WMI client application","Microsoft? Windows? Operating System","Process","8",,"False",,"3668","Microsoft.Win32.SafeHandles.SafeProcessHandle","125","6184",".","0","","System.Diagnostics.ProcessModule (unsecapp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7608","7608","1409024","1409024","66224","66224","1507328","1507328","6717440","6717440","73560064","2203391782912","True","Normal","1409024","1409024","00:00:00.0156250","unsecapp","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:44 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","69365760","2203387588608","False",,,,"1810432","1810432",,
"VProSvc","0","477","4507422720","6713344","24403968","25968","C:\Program Files\Symantec\Symantec System Recovery\Agent\VProSvc.exe","Symantec Corporation","1.0625","11.1.4.55331","11.1","Service Module","Symantec System Recovery 2013 R2 ","Process","8",,"False",,"4952","Microsoft.Win32.SafeHandles.SafeProcessHandle","477","4524",".","0","","System.Diagnostics.ProcessModule (VProSvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25968","25968","24403968","24403968","261120","261120","46727168","46727168","40857600","40857600","267632640","4562599936","True","Normal","24403968","24403968","00:00:00.6093750","VProSvc","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0625000","00:00:00.4531250","212455424","4507422720","False",,,,"6713344","6713344",,
"VProTray","1","497","4478140416","13246464","11874304","19592","C:\Program Files\Symantec\Symantec System Recovery\Agent\VProTray.exe","Symantec Corporation","2.359375","11.1.4.55331","11.1","Tray Application","Symantec System Recovery 2013 R2 ","Process","8",,"False",,"4612","Microsoft.Win32.SafeHandles.SafeProcessHandle","497","8624",".","0","","System.Diagnostics.ProcessModule (VProTray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19592","19592","11874304","11874304","247256","247256","15990784","15990784","23687168","23687168","190529536","4485496832","True","Normal","11874304","11874304","00:00:00.9531250","VProTray","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3593750","00:00:01.4062500","183173120","4478140416","False",,,,"13246464","13246464",,
"WavesSvc64","1","379","4461199360","1658880","13852672","15520","C:\Windows\System32\DriverStore\FileRepository\wavesapo75de.inf_amd64_c1bcca647735e1d9\WavesSvc64.exe","Waves Audio Ltd.","0.25","1.17.19.0","1.17.19.0","Waves MaxxAudio Service Application","Waves MaxxAudio","Process","8",,"False",,"3960","Microsoft.Win32.SafeHandles.SafeProcessHandle","379","8416",".","0","","System.Diagnostics.ProcessModule (WavesSvc64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15520","15520","13852672","13852672","226368","226368","14127104","14127104","23408640","23408640","186990592","4481957888","True","Normal","13852672","13852672","00:00:00.2031250","WavesSvc64","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2500000","00:00:00.0468750","166232064","4461199360","False",,,,"1658880","1658880",,
"WavesSysSvc64","0","215","4424818688","393216","4411392","12824","C:\Windows\System32\DriverStore\FileRepository\wavesapo75de.inf_amd64_c1bcca647735e1d9\WavesSysSvc64.exe","Waves Audio Ltd.","0.046875","1.9.29.0","1.9.29.0","WavesSysSvc Service Application","Waves MaxxAudio","Process","8",,"False",,"3792","Microsoft.Win32.SafeHandles.SafeProcessHandle","215","4580",".","0","","System.Diagnostics.ProcessModule (WavesSysSvc64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12824","12824","4411392","4411392","155264","155264","12406784","12406784","18169856","18169856","132997120","4427964416","True","Normal","4411392","4411392","00:00:00.0312500","WavesSysSvc64","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","129851392","4424818688","False",,,,"393216","393216",,
"WindowsInternal.ComposableShell.Experiences.TextInput.InputApp","1","823","2203766272000","50909184","17121280","30048","C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","Microsoft Corporation","0.203125","10.0.17763.292 (WinBuild.160101.0800)","10.0.17763.292","WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","Microsoft? Windows? Operating System","Process","8",,"False",,"2352","Microsoft.Win32.SafeHandles.SafeProcessHandle","823","9028",".","0","","System.Diagnostics.ProcessModule (WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30048","30048","17121280","17121280","672800","672800","18333696","18333696","53972992","53972992","481603584","2203799826432","True","Normal","17121280","17121280","00:00:00.1250000","WindowsInternal.ComposableShell.Experiences.TextInput.InputApp","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:11:05 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.0781250","448049152","2203766272000","False",,,,"50909184","50909184",,
"wininit","0","168","2203387600896","876544","1482752","10832",,,"0.09375",,,,,"Process","13",,,,,,"168","776",".","0","",,,,,"10832","10832","1482752","1482752","76560","76560","2043904","2043904","7172096","7172096","82300928","2203400523776",,,"1482752","1482752","00:00:00.0937500","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00","69378048","2203387600896","False",,,,"876544","876544",,
"winlogon","1","279","2203421450240","1396736","2699264","13288","C:\Windows\system32\winlogon.exe","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"2688","Microsoft.Win32.SafeHandles.SafeProcessHandle","279","944",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13288","13288","2699264","2699264","145640","145640","3768320","3768320","20484096","20484096","113618944","2203431841792","True","High","2699264","2699264","00:00:00.0468750","winlogon","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","103227392","2203421450240","False",,,,"1396736","1396736",,
